episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
457,199.067,0.691289,2434,548,495,632,395,364,599.73
458,326.9364,0.775129,5158,1095,882,1209,1128,844,372.96
459,80.7381,0.76589,6593,1372,1343,1642,1162,1074,367.59
460,-278.6759,0.746829,3153,577,626,877,624,449,411.75
461,330.9648,0.762565,3661,974,686,933,555,513,431.37
462,228.3972,0.735575,3215,582,537,753,657,686,260.03
463,366.8237,0.765064,3955,836,698,949,817,655,398.59
464,73.6444,0.850961,2738,577,435,764,524,438,535.8
465,-368.7418,0.719387,1794,416,400,446,281,251,694.47
466,702.317,0.668258,5810,1365,1108,1262,1093,982,422.08
467,624.2759,0.689894,8153,1952,1342,1818,1614,1427,386.04
468,436.075,0.618239,3846,929,670,1007,674,566,379.98
469,458.4032,0.654103,5954,1344,862,1402,1239,1107,388.51
470,1117.2318,0.673199,9354,2020,1418,2332,1935,1649,319.55
471,151.9609,0.724913,1128,195,152,375,160,246,365.43
472,373.4429,0.646905,3706,773,698,1008,673,554,436.65
473,1215.6147,0.682753,10119,2184,1726,2317,2137,1755,347.65
474,289.2616,0.6843,5729,1223,1062,1236,1356,852,451.84
475,461.9056,0.809816,8606,1997,1385,1684,1988,1552,400.95
476,672.5441,0.677682,5816,1407,865,1384,1149,1011,405.94
477,819.5329,0.67911,7027,1496,1259,1499,1469,1304,410.14
478,574.5282,0.664552,5262,1150,902,964,1192,1054,360.63
479,392.7854,0.609062,3493,721,597,842,648,685,470.28
480,551.1994,0.657433,4491,905,780,1124,795,887,365.42
481,404.88,0.630124,5256,1047,904,1064,1080,1161,363.49
482,33.5811,0.801581,1970,342,372,313,512,431,384.26
483,-645.6165,0.852994,4211,701,889,1104,729,788,505.28
484,1016.075,0.944018,8435,1588,1900,1480,1795,1672,349.48
485,748.1532,1.040984,4279,781,855,1062,774,807,352.46
486,380.7884,1.136482,6341,1145,1412,1270,1211,1303,244.56
487,140.3761,1.123085,4339,793,933,911,882,820,384.64
488,179.4171,1.21328,6733,1131,1506,1098,1633,1365,412.58
489,-252.729,1.347525,4654,894,983,868,939,970,277.27
490,519.6109,1.206461,4578,850,913,1130,787,898,320.01
491,256.4705,1.124315,4948,825,1154,1103,979,887,305.0
492,143.2904,1.309351,4284,833,1052,962,723,714,367.09
493,662.5562,1.365824,7105,1309,1312,1907,1249,1328,276.96
494,113.3816,1.39864,6444,1393,1196,1563,1348,944,376.43
495,240.7905,0.779546,7735,1668,1712,1638,1491,1226,392.32
496,-28.9788,1.313559,9,1,3,4,0,1,354.87
497,787.6817,1.398186,4601,858,1001,1023,810,909,367.93
498,80.0872,1.489553,6542,1363,1273,1587,1318,1001,256.4
499,142.6706,1.429707,4954,1084,967,1043,1147,713,450.7
500,476.1606,,3952,891,909,779,702,671,405.45
