episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
478,459.8506,0.893176,2869,606,540,669,483,571,259.65
479,325.2932,0.92059,3283,563,622,910,579,609,259.29
480,251.5679,0.871226,1902,425,351,438,317,371,298.03
481,520.9123,0.930693,3212,700,650,588,626,648,261.81
482,24.8977,0.725638,166,44,15,14,49,44,386.58
483,380.1402,0.96988,2658,636,411,507,506,598,246.64
484,-146.2307,0.98675,264,66,65,34,51,48,528.81
485,489.2562,0.922912,3175,674,587,704,576,634,312.4
486,269.669,1.278948,2815,528,559,724,478,526,328.67
487,-51.3458,1.302565,2168,475,485,497,373,338,189.61
488,8.1753,0.6893,611,118,102,143,129,119,590.79
489,739.6191,1.091576,7658,1562,1478,1505,1455,1658,296.15
490,272.2282,0.994349,2222,424,474,346,517,461,353.86
491,-152.476,0.955698,424,129,61,51,102,81,633.0
492,91.1061,0.919555,2521,419,590,436,625,451,249.88
493,67.6844,0.903231,281,49,51,79,42,60,610.96
494,307.6951,0.960297,2970,643,624,710,518,475,361.94
495,155.3495,0.840783,2946,763,458,542,592,591,135.13
496,238.2647,0.859332,1150,193,189,197,290,281,262.78
497,-25.0995,0.891412,11,1,1,3,4,2,630.36
498,547.7198,0.908594,5086,1097,976,952,1100,961,339.34
499,-49.3886,0.965188,2556,535,554,426,567,474,431.12
500,71.7076,0.89957,1566,250,351,221,422,322,214.04
501,47.1306,0.907285,2417,464,355,373,674,551,277.34
502,96.1881,0.937686,2342,435,387,374,626,520,283.1
503,74.9218,1.067604,1324,263,304,178,294,285,166.87
504,1036.2912,0.935011,6359,1267,1094,1270,1140,1588,257.86
505,-10.0,0.968086,1,0,1,0,0,0,26.02
506,-61.3317,0.95584,919,245,168,216,146,144,300.75
507,159.6913,0.954729,2017,355,298,587,440,337,209.9
508,515.1752,0.873096,4371,877,841,1049,748,856,352.19
509,105.2963,0.899851,783,190,137,132,188,136,386.45
510,-14.1716,0.752794,1628,352,266,251,395,364,201.83
511,1312.0017,1.042581,10165,1844,1834,2068,1781,2638,255.99
512,445.9044,1.046958,3670,738,722,806,584,820,275.19
513,189.1474,1.106645,2006,342,331,393,415,525,291.72
514,-28.0166,0.810359,251,53,33,71,57,37,92.67
515,510.2935,1.072731,3483,956,633,569,677,648,471.07
516,211.6748,1.012591,1419,322,297,242,304,254,236.52
517,695.2588,0.931171,5496,1270,997,951,1157,1121,326.5
518,1199.4131,1.030967,6665,1392,1165,1303,1374,1431,297.58
519,-4.6702,0.975154,6828,1389,1390,1135,1604,1310,206.45
520,-10.9222,0.914347,639,147,105,152,110,125,511.25
521,305.6876,1.001311,2656,434,486,711,494,531,241.34
522,1393.6405,0.904954,8950,1845,1847,1668,1617,1973,261.63
523,-15.5235,0.975092,1333,494,197,231,229,182,177.73
524,57.9423,0.895432,1137,213,214,258,262,190,234.59
525,2.7982,0.864663,631,162,138,136,111,84,148.65
526,460.3237,0.871134,2880,618,578,508,637,539,228.05
527,81.2003,1.043057,1059,158,282,195,223,201,201.13
528,141.8563,1.197535,2790,525,530,624,635,476,233.76
529,520.6291,0.918334,3258,589,723,691,662,593,377.5
530,-11.4677,0.810566,768,181,153,168,179,87,353.97
531,608.8807,1.060173,4158,910,876,811,886,675,332.43
532,128.8838,1.02417,1086,220,213,173,299,181,398.67
533,1190.0585,0.824697,8698,1689,1629,1522,1848,2010,300.19
534,1206.717,0.733523,8296,1481,1605,1492,1786,1932,277.26
535,142.6071,1.087358,2774,562,570,485,712,445,337.59
536,316.9578,0.997531,3397,704,602,718,624,749,304.71
537,-120.5152,0.694771,2025,670,249,361,458,287,309.82
538,145.4813,0.928305,1067,248,191,157,185,286,227.74
539,1074.3515,0.909201,7883,1503,1508,1395,1904,1573,314.53
540,558.2138,0.886846,5207,1163,786,935,1114,1209,325.44
541,98.0316,0.797329,1586,327,255,321,399,284,346.74
542,257.4574,0.748111,1419,192,233,290,366,338,301.81
543,309.4882,0.835254,5097,978,894,1128,964,1133,354.96
544,-98.6226,0.729735,305,77,73,58,57,40,521.55
545,-107.0454,0.773109,94,16,11,32,24,11,326.65
546,10.9408,0.78755,430,87,94,96,65,88,169.14
547,59.0553,0.775266,2242,531,462,451,478,320,305.12
548,806.913,0.837141,5529,1182,1078,978,1291,1000,344.33
549,213.8954,0.697482,2123,333,419,415,563,393,199.43
550,455.7035,0.842246,4894,1109,868,1146,960,811,396.89
551,493.0119,0.740601,3022,543,673,475,604,727,229.79
552,154.3912,0.818711,1887,401,399,297,449,341,271.07
553,263.0272,0.761273,3318,718,718,698,603,581,428.62
554,24.3582,0.70934,3884,808,701,776,782,817,308.87
555,184.9045,0.565992,1667,306,311,356,414,280,403.49
556,-31.3465,0.767298,788,137,141,78,177,255,135.72
557,266.325,0.745705,3080,670,559,568,735,548,192.52
558,187.3091,0.6858,5429,1089,1108,1016,1109,1107,301.35
559,181.7015,0.6965,3282,599,668,743,789,483,322.95
560,96.0207,0.538184,2655,538,588,430,665,434,279.94
561,245.4148,0.551189,2123,453,484,392,382,412,240.98
562,173.4666,0.708033,3666,655,743,717,830,721,315.55
563,664.9618,0.810152,7497,1658,1455,1541,1434,1409,400.86
564,15.9687,0.870718,4425,908,834,758,1065,860,459.25
565,-53.4279,0.832224,314,59,61,41,106,47,85.76
566,44.658,0.768311,2206,466,398,390,541,411,375.07
567,103.6255,0.929675,3987,673,820,743,1053,698,334.89
568,838.8943,0.781073,5827,1360,1116,1151,1084,1116,400.08
569,93.9972,0.861445,3271,550,737,682,763,539,283.64
570,-17.6777,0.788192,328,39,60,85,88,56,126.42
571,-27.5187,0.742851,219,34,63,41,26,55,144.54
572,348.3971,0.791804,4934,1114,1068,997,923,832,304.82
573,4.1886,0.961689,288,55,95,43,39,56,96.94
574,6.9855,0.749785,1113,231,259,226,233,164,117.06
575,416.8597,0.81876,3696,770,730,626,855,715,258.9
576,296.9938,0.740876,2481,451,555,541,560,374,358.91
577,-21.2625,0.818079,2290,333,433,425,562,537,227.53
578,319.4944,0.892292,2020,318,321,414,529,438,247.2
579,306.2436,0.901516,3536,605,741,589,973,628,233.28
580,188.197,0.928299,2946,588,564,521,707,566,221.62
581,188.7196,0.864287,1845,414,421,356,400,254,266.91
582,207.4574,0.843526,5142,1191,888,941,1146,976,344.32
583,146.8888,0.827245,2589,574,502,677,503,333,320.57
584,7.4122,0.853376,2207,472,376,461,483,415,274.33
585,-221.881,0.704138,3254,807,687,694,677,389,358.7
586,250.4926,0.815743,2109,357,477,413,462,400,264.62
587,-10.0,1.001908,1,0,1,0,0,0,20.4
588,-85.8011,0.742779,1417,260,279,240,318,320,613.92
589,-161.2431,0.812825,474,73,89,133,136,43,370.13
590,13.1311,0.849171,471,91,96,53,87,144,693.06
591,4.6661,0.848048,998,150,218,188,200,242,180.62
592,68.3477,0.859035,1940,359,393,390,406,392,215.88
593,168.5602,0.351131,3011,620,559,643,650,539,319.22
594,365.1828,0.892378,3925,787,804,789,796,749,328.29
595,176.6981,0.85404,2060,418,425,433,424,360,341.08
596,1.5203,0.829672,3000,764,588,499,623,526,293.46
597,-218.9638,0.830086,2311,519,423,467,548,354,483.6
598,175.9261,0.815647,1834,400,297,445,379,313,255.87
599,113.0659,0.834836,2026,446,377,503,410,290,229.13
600,268.6156,0.933979,1644,321,351,350,273,349,310.56
601,599.5544,0.880341,5090,1053,1034,1131,943,929,315.55
602,886.0137,0.668553,7031,1461,1470,1591,1244,1265,304.54
603,120.4225,0.831364,2834,579,493,688,604,470,318.15
604,-10.0,0.68117,1,1,0,0,0,0,23.85
605,27.4255,0.742383,636,141,148,115,174,58,656.89
606,826.5933,0.704195,5147,870,1043,1151,1010,1073,226.42
607,178.5258,0.894934,1255,274,268,252,224,237,350.54
608,230.4859,0.543398,4015,980,698,862,755,720,392.05
609,55.4801,0.953185,2503,662,508,555,447,331,305.13
610,336.6923,0.778174,3658,787,793,830,669,579,360.0
611,-57.4059,0.822987,1293,292,249,327,261,164,482.84
612,-684.2234,0.90662,2562,537,635,582,480,328,327.5
613,-55.0937,0.885541,623,114,70,181,130,128,376.01
614,317.0195,0.807683,3506,839,590,682,664,731,249.23
615,59.8488,0.906835,573,78,116,119,101,159,215.23
616,24.273,0.703956,1035,283,163,271,165,153,106.33
617,-123.6299,0.891872,556,146,82,137,126,65,565.54
618,-142.8107,0.945868,2843,604,568,680,529,462,304.77
619,-25.116,0.765166,29,5,4,3,17,0,68.44
620,105.8798,0.940183,1485,345,245,354,226,315,152.43
621,579.3972,0.924455,3521,573,768,989,586,605,252.35
622,820.1429,0.873829,5973,1032,1265,1063,1265,1348,266.53
623,482.8805,1.111391,3143,492,861,538,711,541,354.18
624,131.9886,0.999775,3397,703,725,726,692,551,358.21
625,895.2192,0.869821,5202,951,894,1124,882,1351,278.86
626,640.8916,1.129044,3961,825,735,724,737,940,266.36
627,30.1091,0.875522,813,182,161,179,161,130,472.1
628,-106.5247,1.179065,1823,354,315,496,334,324,276.1
629,3.0629,1.042515,1752,525,386,269,318,254,219.94
630,-43.8267,1.201567,101,15,11,47,9,19,89.52
631,410.2691,1.348021,2965,534,675,618,584,554,312.67
632,-10.4181,1.013915,262,29,66,32,46,89,531.47
633,175.4136,1.114416,1574,201,472,257,288,356,228.72
634,840.9746,1.175022,4314,696,770,931,773,1144,243.16
635,113.3014,1.6716,2419,642,427,417,487,446,269.97
636,175.2796,2.388519,2572,306,628,516,434,688,256.62
637,-194.793,1.803505,190,31,23,94,24,18,657.82
638,41.2162,1.675329,699,127,102,137,190,143,271.34
639,308.6437,1.746827,2214,370,309,585,456,494,228.26
640,333.5194,,2675,448,758,437,600,432,344.01
641,42.1922,,1546,324,309,264,305,344,215.02
642,319.9283,,3039,586,485,570,733,665,216.71
643,162.0365,,2521,689,505,407,472,448,285.33
644,182.8176,,1463,257,254,421,187,344,385.64
645,42.6594,,698,205,124,96,125,148,508.12
646,1044.5895,,9587,2299,1514,1473,1778,2523,278.18
647,46.7487,,546,132,70,93,109,142,450.3
648,177.1291,,2293,432,434,469,573,385,276.06
649,740.8583,,4352,971,653,578,999,1151,323.87
650,247.137,,2579,441,527,627,455,529,185.08
