episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
464,211.7995,1.174274,1787,371,318,362,382,354,270.03
465,294.6002,0.955527,3289,604,640,736,678,631,486.01
466,933.6172,0.933525,8800,1806,1738,1831,1850,1575,322.09
467,-50.9185,0.790514,113,10,16,38,16,33,621.77
468,-59.8975,0.9399,1138,195,221,281,243,198,499.27
469,55.4044,1.042926,4347,750,765,912,1120,800,351.89
470,272.5523,1.108637,5624,966,1115,1251,1038,1254,273.28
471,14.3705,1.133656,5699,1074,1176,1265,1010,1174,347.23
472,365.5571,1.086572,5248,965,1051,1169,910,1153,288.73
473,423.2318,1.089987,3956,793,678,748,993,744,325.18
474,58.7942,1.054459,3930,780,725,987,724,714,403.47
475,878.5781,0.966646,8120,1613,1577,1576,1793,1561,383.27
476,285.2222,1.046108,2056,457,355,370,530,344,347.96
477,337.2605,0.977574,2761,533,519,729,451,529,372.46
478,38.3703,0.986834,3200,570,780,766,495,589,209.04
479,2.8434,1.161418,1873,290,434,349,414,386,364.64
480,239.423,0.987358,1654,345,378,256,392,283,459.09
481,251.8042,0.949053,3628,676,728,818,772,634,307.5
482,24.5588,0.953781,561,68,95,77,193,128,469.29
483,396.2837,0.953528,7325,1481,1520,1521,1596,1207,403.87
484,44.6485,0.94866,874,147,167,138,232,190,337.3
485,183.0399,0.934246,1279,234,269,248,281,247,340.55
486,395.7625,0.901422,4442,767,851,1056,965,803,257.11
487,288.4021,0.899204,4238,812,885,901,854,786,337.32
488,400.8997,0.83924,3560,674,817,611,888,570,502.47
489,-6.9279,0.969775,3363,673,596,761,669,664,269.84
490,38.9516,1.249199,1753,257,379,351,337,429,377.64
491,607.7926,1.021123,3684,608,801,764,855,656,377.46
492,117.2649,0.89912,4546,829,1149,958,1012,598,357.67
493,240.915,0.887609,4168,719,783,867,919,880,355.94
494,395.9327,0.974982,6851,1357,1293,1524,1456,1221,315.98
495,351.2948,1.034847,4256,756,775,957,913,855,367.41
496,396.0133,0.962248,5809,1038,1261,1014,1356,1140,439.89
497,447.3656,1.070393,7437,1297,1444,1266,1759,1671,342.07
498,433.5656,1.187442,3138,630,640,572,492,804,373.95
499,481.0396,1.035312,4820,881,975,1014,993,957,438.79
500,130.4121,0.984562,3367,548,771,649,652,747,298.44
501,542.8805,1.114323,3429,509,688,797,612,823,249.68
502,1037.9582,1.12903,6113,1151,1188,949,1284,1541,275.04
503,130.237,1.101066,2004,513,417,322,471,281,175.32
504,392.4178,1.162755,2736,555,602,588,478,513,240.2
505,680.7702,1.145608,5274,955,1403,916,1006,994,370.0
506,320.6641,1.069801,4301,809,909,672,862,1049,275.8
507,1137.8246,1.14024,7638,1479,1651,1502,1311,1695,239.08
508,-105.2562,1.071914,1494,285,327,348,260,274,306.98
509,796.0919,1.110141,11004,1980,2586,2051,2003,2384,316.6
510,867.2623,1.034269,4495,911,889,939,735,1021,339.83
511,444.6987,1.06819,3320,616,701,603,521,879,251.61
512,529.2405,1.038913,5346,1155,1083,953,865,1290,278.97
513,29.9874,1.040139,887,236,135,195,126,195,372.65
514,548.2015,1.103868,4535,794,981,941,755,1064,287.59
515,-65.6317,0.970626,651,106,104,162,111,168,489.27
516,131.2195,1.058455,1769,313,362,371,300,423,377.71
517,8.6216,0.970742,369,96,43,102,39,89,262.9
518,-128.9117,1.217388,2134,515,443,513,294,369,441.47
519,402.7698,1.081924,3323,767,768,665,549,574,370.59
520,421.0635,1.022568,3722,792,687,849,562,832,381.82
521,713.0516,1.071581,4238,768,886,892,729,963,381.89
522,-25.3078,0.943147,88,23,24,22,6,13,285.44
523,113.0318,1.075258,1277,232,217,293,226,309,346.24
524,370.0672,1.091215,2828,601,616,536,529,546,364.36
525,-90.8346,1.115559,1787,326,373,407,276,405,344.4
526,94.8242,2.761476,2208,442,442,479,374,471,295.33
527,57.303,1.429446,1646,387,289,288,294,388,348.18
528,-83.8898,0.993868,45,5,2,28,3,7,468.72
529,150.6532,1.764964,1820,361,363,447,332,317,362.89
530,50.9525,3.129189,1592,282,334,360,283,333,297.15
531,242.6404,1.779998,1341,230,312,213,342,244,495.72
532,493.6941,2.216662,5465,1025,1103,1311,918,1108,309.05
533,459.3119,1.908335,4312,858,939,815,746,954,430.47
534,40.5263,1.327686,510,104,71,94,147,94,448.24
535,501.7626,2.737965,3117,732,750,522,558,555,244.7
536,344.4633,2.350645,3277,656,638,706,519,758,387.53
537,267.0097,4.068847,1620,261,374,319,377,289,356.35
538,376.7154,2.141989,5230,1238,1039,1099,859,995,398.06
539,549.2472,2.107972,4619,818,1098,822,959,922,258.41
540,-10.2034,5.709755,153,26,23,16,57,31,469.33
541,324.6402,2.054117,1545,328,317,283,242,375,431.85
542,589.4322,2.417984,4050,805,760,827,761,897,316.09
543,712.0338,2.043698,6952,1220,1529,1237,1467,1499,323.87
544,134.4058,4.127221,1121,191,249,186,301,194,494.82
545,278.2282,1.646812,2226,512,460,376,475,403,422.44
546,421.6976,1.974615,3429,623,854,567,606,779,436.39
547,-56.3459,1.663006,1393,291,287,239,368,208,327.32
548,956.749,2.538605,5293,973,1141,1025,1134,1020,305.37
549,101.1681,2.854346,2487,620,503,474,410,480,213.34
550,30.9855,2.324201,4155,824,858,698,1024,751,501.63
551,-95.7652,2.580983,3434,634,730,479,1028,563,373.99
552,276.4619,2.044585,2599,565,602,418,544,470,469.52
553,-55.7727,2.260919,1782,384,428,249,462,259,318.99
554,-132.0188,2.117867,2180,439,527,287,556,371,446.17
555,197.8324,2.188898,963,157,194,151,239,222,238.66
556,1692.7689,2.580869,10710,1703,2703,1639,2363,2302,287.46
557,-73.5938,2.962715,420,89,124,42,89,76,442.85
558,16.8206,2.252616,2351,389,794,337,468,363,417.06
559,26.3621,2.313304,5423,986,1193,1066,1117,1061,322.28
560,583.1962,1.691846,10614,2475,2235,1645,2096,2163,390.45
561,297.7517,1.420546,2494,520,572,381,538,483,246.16
562,370.8348,1.576644,3399,775,721,685,715,503,300.15
563,445.5781,1.376811,2429,571,465,406,449,538,215.48
564,58.8891,1.323339,2206,463,399,439,510,395,240.33
565,-83.2425,1.026618,584,142,172,105,90,75,100.26
566,438.7819,1.31457,3571,753,758,746,713,601,275.75
567,320.2494,1.262423,3553,806,604,738,646,759,238.41
568,367.7775,1.220597,4868,1257,895,968,962,786,338.03
569,202.2175,1.15387,2873,780,433,607,664,389,331.76
570,-108.8853,1.070807,857,142,150,271,178,116,545.95
571,268.8109,1.179339,2888,740,528,544,581,495,326.87
572,368.5395,1.087273,1628,298,311,411,235,373,320.92
573,-80.5278,1.054159,2946,549,510,722,645,520,515.26
574,32.7024,1.050965,2592,510,485,586,477,534,258.01
575,73.5523,1.191423,1218,311,230,226,257,194,434.87
576,149.0093,1.096577,1480,300,289,427,227,237,407.26
577,61.4551,1.294834,2176,534,410,418,511,303,387.95
578,106.5521,1.022726,1600,468,285,316,319,212,258.15
579,-162.7692,1.032242,5353,1220,1034,990,1187,922,383.28
580,-7.5902,1.038609,1729,327,410,366,360,266,333.26
581,86.6219,1.465551,509,53,94,206,65,91,538.2
582,99.8601,1.898221,3888,891,856,818,825,498,327.34
583,802.1584,1.488871,5584,1069,1197,1092,1262,964,279.38
584,-11.448,0.835446,94,9,11,51,12,11,798.59
585,343.7248,1.535762,3941,919,822,718,908,574,293.76
586,205.4186,1.433362,3500,692,719,703,703,683,274.38
587,667.1638,1.389797,9644,1935,2311,1985,2174,1239,338.65
588,-303.7642,1.411605,733,155,115,127,263,73,381.29
589,179.7261,1.417776,2648,476,652,461,658,401,394.35
590,420.2466,1.278582,2837,394,667,701,548,527,437.88
591,11.7062,1.610075,1800,359,362,404,447,228,353.58
592,491.1957,1.511638,4354,839,1061,776,974,704,458.7
593,264.9527,1.39951,3228,762,722,668,621,455,263.6
594,215.1264,1.563772,5852,1214,1303,1282,1114,939,499.66
595,8.0812,3.058086,619,99,75,175,128,142,455.85
596,740.3366,2.357276,5630,1088,1122,1092,1392,936,205.27
597,493.6713,2.535236,5525,1197,1313,1155,1113,747,427.98
598,636.121,1.693979,9930,1623,2182,2109,2010,2006,300.15
599,400.4659,2.096405,3220,575,680,660,673,632,219.63
600,381.3259,1.704044,1727,268,379,445,354,281,339.2
601,13.66,1.53071,482,100,56,182,87,57,515.05
602,170.3798,3.107141,3561,607,711,926,722,595,286.65
603,123.3181,3.430661,1359,239,287,293,349,191,324.16
604,159.1501,4.581539,409,37,48,241,46,37,537.27
605,606.2998,2.921683,7139,1330,1498,1495,1448,1368,257.3
606,186.3677,2.856737,2642,462,577,542,515,546,387.24
607,353.3594,3.517406,5767,1026,1198,1170,1247,1126,335.67
608,152.1329,3.15703,2414,424,531,459,501,499,258.79
609,41.4787,3.070384,4885,860,1038,1102,1147,738,343.92
610,28.5576,2.863689,1118,198,221,336,191,172,394.44
611,1219.8237,3.136133,7835,1380,1651,1527,1776,1501,348.08
612,353.4637,3.718506,2765,511,586,554,585,529,276.92
613,64.7581,2.92966,2399,472,475,599,489,364,387.16
614,279.7435,4.879542,3355,566,690,761,733,605,320.52
615,208.2806,3.997059,4549,835,861,1075,942,836,388.06
616,1104.701,4.016717,8324,1573,1728,1614,1783,1626,295.62
617,-120.4588,4.139519,4350,963,840,901,1033,613,297.05
618,976.2039,4.229756,8411,1394,1875,1796,1608,1738,259.22
619,42.8903,3.326479,2937,469,658,705,616,489,285.28
620,-277.217,3.111659,1187,215,338,197,253,184,534.36
621,223.4715,4.242979,2507,435,485,501,597,489,495.5
622,317.5149,2.779433,5816,1022,1346,1311,1223,914,367.34
623,-65.7422,5.268254,1234,225,372,214,246,177,497.98
624,157.4746,4.015893,4215,765,992,909,881,668,233.57
625,216.4619,4.076625,1300,241,246,334,231,248,391.33
626,365.4329,4.282213,3039,564,673,672,637,493,361.84
627,213.3178,3.986139,5112,928,1242,1039,1068,835,362.17
628,58.2044,2.332338,479,70,99,112,114,84,247.86
629,119.5518,4.131996,1398,255,288,291,353,211,338.55
630,208.8763,3.366443,3565,528,704,831,771,731,389.18
631,877.8367,3.421394,6034,1029,1468,1362,1118,1057,296.69
632,259.5419,2.84285,2953,463,659,648,613,570,394.42
633,-446.7314,3.725003,2859,659,636,653,446,465,384.25
634,1067.3073,2.519497,9345,1431,2390,1919,2022,1583,379.59
635,113.1884,2.168852,2025,401,549,469,344,262,277.33
636,621.0868,2.245362,4858,768,1117,911,1023,1039,269.77
637,-33.0373,2.468982,914,100,191,167,205,251,461.53
638,214.041,2.037082,1842,326,382,402,396,336,412.08
639,-101.1102,2.40301,870,180,170,188,199,133,266.53
640,-91.7453,2.177681,1500,260,367,347,289,237,206.78
641,87.5005,2.148051,4062,776,952,877,860,597,299.54
642,120.703,2.346241,2065,279,508,463,368,447,209.14
643,-128.0112,2.0642,2941,575,673,750,532,411,386.18
644,356.3913,2.305819,2762,489,780,599,487,407,440.27
645,55.4094,2.412949,5124,1314,1140,997,946,727,398.42
646,574.8187,2.491799,5522,1087,1248,1287,1040,860,328.46
647,-94.7063,4.848608,80,36,6,20,13,5,547.57
648,112.1515,2.430256,897,178,200,156,194,169,417.57
649,827.9362,2.335592,5130,970,1142,1191,938,889,254.04
650,-26.5393,2.41846,590,95,56,78,234,127,520.09
