episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
437,1734.588,2.564135,19805,3566,4574,3749,3845,4071,401.24
438,661.1854,2.104364,9736,1713,2160,1781,1965,2117,348.51
439,726.3405,2.359328,6358,1065,1775,1065,1342,1111,316.23
440,670.913,2.245886,10693,2025,2494,2012,2089,2073,287.27
441,218.6949,2.436536,6041,1045,1358,1206,1237,1195,354.97
442,162.1616,2.374459,3989,614,1078,853,740,704,445.72
443,51.402,2.787227,7703,1262,1776,1394,1387,1884,392.37
444,-38.2521,3.770865,6151,1053,1511,1291,1210,1086,346.69
445,138.9085,3.722682,6493,1101,1642,1453,1177,1120,419.2
446,422.1965,3.371826,4927,824,1201,924,972,1006,519.83
447,519.1429,3.198843,14679,2479,3654,3065,2856,2625,372.37
448,-412.553,3.073222,2010,371,473,418,395,353,249.16
449,-131.2384,2.506506,1476,232,368,328,259,289,529.33
450,663.8219,2.579306,10408,1880,2363,1765,2327,2073,286.49
451,52.6145,2.781934,3911,677,931,768,844,691,388.23
452,333.8521,3.081722,4432,826,900,784,1147,775,415.96
453,-68.3766,3.415471,8139,1492,2027,1462,1778,1380,307.6
454,879.7245,3.639608,10886,1746,2570,2300,2185,2085,470.37
455,649.418,5.894679,16024,2664,3749,3401,3340,2870,462.61
456,848.1493,6.989132,7602,1355,1628,1705,1440,1474,297.15
457,-582.3183,7.633644,3916,707,870,948,729,662,296.52
458,506.5097,10.446312,5211,789,1370,1012,1084,956,381.48
459,455.5086,11.894285,8907,1556,1991,1738,1963,1659,225.97
460,-143.4396,10.752255,5391,1004,1186,1059,1168,974,345.68
461,204.2398,12.22139,6197,1011,1486,1215,1268,1217,380.89
462,569.4348,12.450673,12459,2006,2811,2626,2528,2488,419.54
463,-19.3683,14.071854,7557,1604,1601,1636,1491,1225,311.42
464,514.5892,13.543265,5856,1011,1431,1118,1231,1065,280.98
465,130.7176,13.341492,2771,580,510,505,527,649,328.88
466,371.5084,14.764455,6102,1217,1188,1388,1214,1095,383.25
467,368.0387,14.740137,4722,886,989,1062,978,807,406.45
468,429.7815,13.261514,5782,1177,1260,1115,1175,1055,205.1
469,583.1096,13.89642,5600,1211,1164,1132,935,1158,321.56
470,-55.0199,13.703986,5523,1039,983,1178,1156,1167,356.13
471,470.2726,15.251993,5031,1176,874,996,1022,963,481.83
472,424.6158,14.696103,5629,1020,1065,1010,1181,1353,292.95
473,-328.0148,15.41821,3666,691,696,758,781,740,282.47
474,-48.4515,14.685975,2567,728,395,453,432,559,237.62
475,-146.0306,11.931444,4070,925,736,825,803,781,358.97
476,333.1206,12.510062,4975,1033,1036,879,1066,961,344.1
477,-50.1103,15.299024,3216,685,609,515,688,719,348.92
478,522.9803,13.998981,5158,1026,930,921,1176,1105,346.56
479,55.3379,14.23263,3297,745,619,707,630,596,664.76
480,63.4712,14.144072,3798,838,790,654,606,910,242.89
481,-446.6385,11.887273,997,276,176,198,205,142,240.09
482,43.0775,14.730003,3928,683,758,632,972,883,245.07
483,65.9689,13.582452,6266,1354,1197,1181,1421,1113,314.31
484,315.9169,14.262507,6802,1332,1300,1134,1630,1406,375.49
485,441.0656,13.027264,5784,1503,1091,1052,1176,962,371.74
486,487.1718,14.477404,5953,1124,1270,1092,1132,1335,360.3
487,523.9954,11.751761,12098,2512,2457,2250,2516,2363,317.83
488,-185.1816,11.578213,7229,1449,1562,1593,1310,1315,379.42
489,390.9618,12.127396,4613,965,921,1108,720,899,296.0
490,8.6928,12.070833,5703,1070,1278,1223,1007,1125,267.39
491,-109.9525,9.973804,3453,640,802,744,649,618,356.66
492,-350.4203,9.763881,5306,1115,1097,1090,1154,850,327.8
493,975.3342,9.794548,14650,2508,3702,2791,2736,2913,398.68
494,741.4614,7.138621,9962,1848,2193,2014,1877,2030,378.88
495,23.631,6.943574,3384,725,584,653,643,779,382.48
496,191.3191,7.132345,11436,2463,2469,2285,2127,2092,342.43
497,-115.9449,6.408175,2515,538,473,555,496,453,182.65
498,788.8105,12.38076,13580,2781,3196,2700,2312,2591,272.15
499,818.6277,13.585166,11925,2306,2397,2726,2225,2271,301.52
500,191.0102,11.484229,9053,2253,1502,1919,1666,1713,354.71
501,256.1251,10.687444,9547,2624,1532,1878,1855,1658,366.14
502,-89.5831,10.579299,3620,675,765,851,570,759,387.0
503,430.7208,9.678098,5945,1488,1198,1134,1054,1071,265.82
504,-500.7852,9.417851,11068,2426,2013,2497,2009,2123,314.32
505,69.3675,9.768315,5591,1409,928,1221,988,1045,300.44
506,249.5516,8.630096,6844,1652,1308,1392,1302,1190,384.64
507,36.6309,8.569156,7212,1719,1403,1453,1476,1161,382.18
508,977.2164,6.950386,8971,2209,1482,1711,2064,1505,419.62
509,312.2973,6.795625,4450,1067,728,969,931,755,259.27
510,225.7461,7.172532,3483,841,599,700,684,659,188.96
511,280.8963,6.51794,4398,1172,619,821,968,818,412.67
512,-52.4868,5.924894,2488,497,459,542,501,489,423.08
513,-607.7086,5.731629,3362,925,580,738,592,527,236.59
514,98.012,5.424781,6234,1612,1013,1368,1242,999,329.93
515,546.3647,5.609977,5821,1648,1048,1050,1157,918,286.1
516,-43.4633,6.075825,3988,832,871,802,826,657,230.74
517,-820.7333,5.723683,8162,1744,1614,1790,1871,1143,300.41
518,145.4713,5.40896,4704,1032,795,1088,913,876,438.89
519,503.8383,5.548011,7022,1809,1378,1453,1327,1055,172.82
520,-560.7904,5.079264,4583,986,979,831,911,876,251.31
521,193.033,5.101796,10414,2451,1973,2020,2133,1837,337.55
522,415.9491,4.496302,8790,2431,1588,1857,1410,1504,453.1
523,-445.6816,4.804129,4289,798,908,822,953,808,310.48
524,-280.6919,4.81585,9389,2253,1895,1854,1718,1669,342.36
525,104.0254,4.66707,4835,1244,860,1072,983,676,414.11
526,-662.6004,4.489756,4246,1169,741,746,907,683,296.14
527,438.4217,4.307794,15636,3937,2725,3060,3053,2861,407.05
528,219.1516,3.612451,4757,1256,769,957,931,844,353.82
529,-263.525,3.598365,3471,822,657,762,661,569,461.86
530,-3.5986,3.923255,4873,1102,793,909,1161,908,385.99
531,37.9336,4.252144,7300,1719,1223,1315,1604,1439,289.76
532,976.4368,4.062937,8417,1877,1577,1554,1624,1785,323.0
533,-502.8464,4.249757,4337,1036,785,1020,809,687,441.52
534,-347.1999,3.847249,3240,656,608,569,883,524,478.62
535,412.4155,3.685011,5776,1087,1281,1209,868,1331,292.21
536,101.8996,3.624102,8054,1835,1527,1713,1459,1520,313.27
537,2137.8688,4.065979,18051,4415,3439,3228,3520,3449,305.07
538,-509.5292,4.811722,5803,1184,1084,1437,1159,939,376.31
539,167.3955,6.756825,4630,1015,1146,919,863,687,378.72
540,1456.05,6.098567,19533,4662,3599,3859,3950,3463,345.43
541,599.5382,5.785083,7864,1619,1603,1523,1665,1454,336.14
542,-57.499,5.112685,2780,562,646,618,453,501,300.77
543,354.297,4.843501,7049,1721,1057,1547,1512,1212,351.06
544,530.9226,4.768494,6071,1273,1153,1522,1007,1116,281.05
545,-150.9831,4.772726,1622,402,282,452,245,241,364.26
546,268.1411,4.494104,6225,1425,1056,1266,1399,1079,372.72
547,169.7099,4.688853,8441,1601,2149,1752,1657,1282,301.45
548,280.7994,5.392566,5790,1326,956,1290,1309,909,384.03
549,-146.4545,5.164508,6040,1354,1150,1192,1298,1046,374.53
550,553.439,5.228549,10791,2058,2650,2337,1949,1797,289.06
551,-15.3627,5.715692,4183,1009,921,779,829,645,303.04
552,-83.7728,6.158889,3156,577,608,840,505,626,306.58
553,763.4141,4.732018,12243,2785,2253,2682,2224,2299,347.12
554,-397.994,4.299511,3541,798,742,843,581,577,378.01
555,189.1875,4.048448,6802,1647,1179,1532,1173,1271,362.8
556,390.2228,3.823033,6599,1680,1017,1538,1267,1097,413.54
557,101.2564,3.774765,4246,868,951,945,754,728,428.67
558,162.9784,3.692811,6693,1487,1364,1293,1398,1151,245.69
559,299.9889,3.867312,4510,993,851,974,849,843,296.3
560,395.6383,3.742157,9265,1983,1936,1733,1596,2017,400.22
561,1069.2818,4.033951,10176,2062,2175,2094,1825,2020,289.7
562,520.8528,3.718819,19667,3984,4464,3915,3853,3451,375.44
563,78.3379,3.545779,8024,1760,1798,1797,1510,1159,375.52
564,104.624,3.287106,8817,1955,1684,2165,1506,1507,456.82
565,1114.3157,3.124964,13502,2930,2536,3008,2733,2295,353.24
566,779.4704,2.999753,21022,4761,3264,5205,4145,3647,293.88
567,1090.3428,2.759749,13467,3063,2214,3106,2720,2364,382.41
568,83.2921,2.551897,2256,519,365,556,448,368,284.63
569,-128.3129,2.214488,8896,1645,1928,1972,1911,1440,405.53
570,285.3766,2.322102,7673,1505,1542,1956,1269,1401,275.73
571,895.022,2.07377,9929,2200,1774,2393,1828,1734,353.88
572,-592.6279,2.372401,10351,1800,2296,2456,2087,1712,258.93
573,65.2884,2.362678,11719,2253,2556,2916,2200,1794,348.58
574,334.6084,2.011202,7837,1577,1543,1836,1619,1262,371.44
575,79.8961,1.868185,6375,1078,1473,1708,1128,988,317.4
576,460.3142,1.919503,9242,1763,1843,2079,1862,1695,282.45
577,422.3408,1.796784,5665,1198,1093,1327,1050,997,424.88
578,-210.9455,1.668374,8500,1677,1771,2128,1599,1325,280.62
579,-189.8464,1.729828,2688,495,463,836,467,427,206.7
580,874.0639,1.621179,7133,1386,1507,1885,1231,1124,292.41
581,542.3058,1.580183,11777,1965,2477,3173,2111,2051,317.51
582,-106.2866,1.504604,8990,1716,1960,2121,1719,1474,294.56
583,-42.4464,1.53034,11950,2163,2443,2745,2218,2381,341.83
584,382.4111,1.415829,4031,726,804,989,834,678,340.05
585,1199.3113,1.344773,9274,1727,2142,2023,1662,1720,378.07
586,147.5334,1.400751,4480,722,1019,1061,768,910,238.25
587,318.4467,1.36942,11530,1991,2371,2756,2103,2309,322.88
588,951.2219,1.323721,11790,2173,2371,2596,2433,2217,393.69
589,302.3539,1.210727,5065,799,1090,1231,896,1049,358.9
590,370.0852,1.355666,6385,1135,1370,1412,1228,1240,382.98
591,685.765,1.299856,9284,1606,2377,1914,1702,1685,356.99
592,1035.9306,1.271193,10681,1926,2265,2449,1908,2133,349.1
593,668.9068,1.231021,10946,2055,2574,2358,1922,2037,261.65
594,387.3587,1.21461,7828,1264,2074,1839,1143,1508,268.79
595,1151.953,1.163479,10957,1939,2394,2056,2394,2174,370.18
596,553.7731,1.203698,7414,1086,2492,1408,1362,1066,328.13
597,13.9034,1.180526,5681,1047,1315,983,1096,1240,207.4
598,2021.6164,1.340072,16390,3064,3561,3169,2964,3632,362.94
599,669.9436,1.250389,7876,1276,2300,1360,1623,1317,401.24
600,532.6072,1.187022,11439,1855,3806,2095,1827,1856,321.91
601,72.5279,1.277245,2028,291,520,274,591,352,573.25
602,415.0396,1.283771,5002,962,1322,1065,757,896,347.71
603,532.9346,1.364441,5900,1067,1133,1399,1055,1246,392.17
604,118.5988,1.229824,1920,275,434,519,317,375,231.66
605,571.9722,1.29324,9994,1715,2915,2174,1626,1564,302.34
606,459.4113,1.26449,8744,1429,2386,1799,1570,1560,382.22
607,1494.2259,1.329756,11611,2147,2680,2569,2115,2100,381.78
608,532.5903,1.30022,7175,1297,1498,1405,1560,1415,440.39
609,-236.381,1.303582,5564,1022,1460,1207,1109,766,393.45
610,161.2914,1.294048,4876,989,1102,1117,891,777,305.03
611,74.66,1.3435,9145,1699,2428,1789,1821,1408,370.3
612,381.1269,1.344732,10786,2061,2461,1850,2260,2154,417.69
613,109.3523,1.390704,3012,525,833,475,646,533,352.5
614,-243.5804,1.337016,4698,798,1453,824,839,784,392.81
615,524.3736,1.33966,9862,2075,2592,1785,1951,1459,346.36
616,200.3217,1.231074,5148,930,1407,973,918,920,307.09
617,-109.6781,1.177646,329,37,88,70,84,50,217.53
618,503.171,1.279159,5924,1004,1562,906,1392,1060,335.37
619,469.748,1.268321,4875,953,1152,759,970,1041,308.8
620,170.1072,1.259233,4319,717,1463,679,804,656,284.28
621,1031.7875,1.359413,8680,1579,2138,1351,1751,1861,329.07
622,1066.7847,1.455386,12609,2861,2697,2436,2322,2293,317.13
623,715.6884,1.42275,7510,1935,1600,1655,1150,1170,358.93
624,183.9657,1.323888,7714,1854,1359,1483,1613,1405,306.42
625,974.0108,1.354456,7449,1728,1305,1809,1475,1132,295.78
626,-88.1355,1.411437,6909,1569,1314,1408,1497,1121,365.12
627,-91.486,1.628268,2761,562,502,731,460,506,615.21
628,561.1277,1.591615,7438,1338,1476,1580,1878,1166,422.22
629,-135.9154,1.600899,1273,378,226,316,193,160,181.21
630,137.865,1.472687,1790,416,290,475,313,296,404.66
631,958.3457,1.613973,8491,1854,1899,1824,1474,1440,281.92
632,521.37,1.587324,13509,3077,2861,2714,2638,2219,326.32
633,312.6765,1.736663,9994,1945,2443,1915,2036,1655,459.31
634,202.946,1.651234,7025,1656,1489,1355,1425,1100,357.54
635,776.2884,1.629056,6403,1340,1319,1225,1306,1213,291.83
636,449.3259,1.619235,5698,1199,1242,1179,1223,855,288.38
637,28.3044,1.604741,5740,1281,1191,1207,1157,904,356.53
638,-61.9559,1.642548,6481,1537,1157,1286,1441,1060,332.91
639,479.1492,1.632813,6021,1374,1183,1243,1349,872,233.7
640,23.9072,1.69007,6406,1762,1179,1299,1270,896,339.11
641,-100.992,1.790316,3644,1156,664,574,730,520,215.77
642,-230.1311,1.802041,4426,1348,800,987,676,615,223.77
643,-103.8765,1.83609,2327,637,399,371,634,286,314.54
644,749.2881,1.742422,6033,1480,1051,1156,1424,922,345.85
645,117.7932,1.749819,3329,896,501,851,646,435,324.21
646,-162.0447,1.78389,5514,1678,1049,1129,1013,645,418.15
647,1433.3338,1.750111,12314,2983,1941,2700,2689,2001,374.94
648,279.4031,1.871176,6011,1507,1125,1032,1560,787,322.24
649,-209.5791,1.643785,1268,326,197,280,253,212,294.16
650,1076.937,1.702259,9881,2538,1907,1977,2100,1359,334.14
