episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
453,-714.2959,2.028468,2275,487,517,568,380,323,182.35
454,174.4219,2.039553,5494,1197,1298,1082,1071,846,376.29
455,497.0883,1.772368,5591,1089,1135,1362,1002,1003,380.66
456,-99.9162,1.943993,2526,514,496,510,595,411,382.89
457,-110.8546,1.873525,3944,819,767,1021,728,609,373.67
458,200.2855,1.977622,5104,1092,989,1098,1052,873,328.82
459,177.3784,1.884823,4432,877,880,991,996,688,312.36
460,-68.3319,2.058887,3166,612,664,742,599,549,497.61
461,-216.5705,1.82566,2336,429,651,420,466,370,215.96
462,768.1264,1.843866,11397,2100,2520,2133,2550,2094,298.73
463,169.4808,1.722105,6863,1144,1727,1501,1376,1115,333.19
464,739.2918,1.79786,8921,1603,2033,1812,1955,1518,255.29
465,326.9148,1.967232,5617,1138,1299,1185,1121,874,365.55
466,599.9365,1.833399,7548,1650,1536,1667,1449,1246,413.0
467,931.7039,1.91041,13753,2453,3142,3026,2902,2230,302.69
468,896.0009,1.95435,10667,2104,2198,2183,2435,1747,331.46
469,1038.3476,1.742434,9045,1525,2146,1879,1991,1504,320.83
470,816.9543,1.716427,9290,1784,1876,1935,2091,1604,330.7
471,293.9038,1.446277,6581,1301,1378,1444,1398,1060,387.77
472,1266.222,1.42581,12585,2589,2540,2717,2720,2019,321.05
473,-423.2512,1.268671,7517,1662,1382,1735,1682,1056,365.28
474,2.2293,1.312952,4530,739,1018,967,1017,789,275.76
475,230.0619,1.272487,11597,2315,2225,2711,2460,1886,425.91
476,742.7716,1.286857,5913,1137,1277,1221,1301,977,414.4
477,1248.3009,1.272434,11271,2000,2191,2106,2677,2297,231.96
478,569.6673,1.334987,10968,1931,2688,2148,2323,1878,350.61
479,1244.6958,1.272968,10668,1805,2568,2072,2460,1763,326.31
480,1536.6988,1.134343,13745,2377,3209,2524,3059,2576,359.87
481,676.1961,1.097684,7261,1189,1841,1380,1635,1216,433.72
482,-42.5782,1.330089,6464,1043,1525,1399,1454,1043,384.48
483,760.7692,1.51361,7876,1413,1696,1525,1742,1500,355.22
484,781.7601,1.462326,6320,1018,1628,1141,1438,1095,442.4
485,553.5301,1.354257,6095,1182,1332,1189,1362,1030,448.85
486,-159.603,1.203651,983,152,226,164,263,178,291.53
487,34.2864,1.499313,6190,1217,1247,1221,1360,1145,419.07
488,590.3517,1.485582,9712,2080,2153,1775,2071,1633,366.49
489,1110.8007,1.421968,10831,1968,2521,2078,2066,2198,433.41
490,-116.0396,1.308483,7878,1476,1845,1746,1569,1242,444.36
491,356.6717,1.651615,16311,3155,3729,3195,3203,3029,395.06
492,318.3891,2.205147,9233,1660,2088,1922,1708,1855,349.91
493,2116.6064,2.398443,25129,4964,5207,5061,5038,4859,310.68
494,623.4055,2.134496,9819,2149,2038,1860,1935,1837,333.85
495,305.2761,1.752344,4147,784,806,935,822,800,411.68
496,1825.2186,2.079683,18681,3710,3820,3550,4075,3526,349.84
497,1108.9243,2.110961,10592,2184,2162,2134,2305,1807,474.06
498,-284.6429,1.920951,6997,1378,1628,1449,1556,986,433.15
499,1135.4408,2.338544,15749,2993,3456,3203,3270,2827,359.48
500,395.8655,1.915011,11555,2111,2693,2198,2589,1964,270.09
501,659.7119,2.21592,5370,940,1033,1110,1288,999,356.16
502,1009.5106,2.332474,8149,1633,1711,1568,1627,1610,370.83
503,1227.5842,2.812427,18847,3701,4422,3643,3567,3514,346.93
504,981.0601,3.402123,12816,2495,2821,2567,2711,2222,338.86
505,929.7926,3.509158,8601,1580,1990,1757,1510,1764,349.23
506,1480.0008,3.270954,12313,2330,2764,2315,2624,2280,394.44
507,484.9607,2.572675,6962,1376,1523,1411,1343,1309,242.75
508,372.4849,1.856449,7248,1307,1627,1398,1513,1403,383.21
509,152.473,2.515786,4657,743,1146,963,976,829,441.81
510,-22.1236,2.470716,2255,446,550,463,438,358,297.17
511,621.7669,3.806801,10180,1973,2151,2084,2120,1852,402.79
512,-199.8159,6.021795,2304,407,529,396,479,493,470.01
513,187.3461,1.763013,2380,432,446,369,655,478,459.11
514,159.7708,2.436843,10762,2150,2232,2131,2364,1885,406.48
515,-24.2286,2.74715,6940,1351,1541,1427,1647,974,428.31
516,721.3031,1.722459,10328,1866,2548,2028,2295,1591,319.47
517,943.2437,2.708735,9493,1742,2007,2033,2157,1554,344.33
518,1169.01,3.373951,12344,2080,3055,2532,2578,2099,379.06
519,-183.8212,3.283086,4186,745,1100,827,848,666,324.22
520,1122.6823,4.136407,13877,2350,3391,2759,2801,2576,280.16
521,1533.9042,4.214322,12749,2062,3329,2535,2606,2217,352.22
522,521.3211,6.545489,7122,1340,1498,1449,1445,1390,307.22
523,1368.7688,6.153809,12021,2196,2604,2631,2576,2014,368.02
524,936.5334,3.00993,8749,1412,1979,2163,1775,1420,382.78
525,681.0552,3.189292,8365,1552,1980,1987,1511,1335,337.27
526,490.0247,3.525776,7823,1434,1863,1631,1639,1256,303.91
527,1302.7959,3.099798,15245,2580,4019,2744,3110,2792,351.02
528,1244.6502,3.262271,13730,2541,3371,2658,2924,2236,310.29
529,1400.5529,4.297029,17535,3410,3864,3385,3681,3195,356.97
530,762.55,2.257886,7316,1201,1423,1521,1483,1688,225.25
531,894.8856,3.440223,10955,1832,2359,2115,2382,2267,312.74
532,1207.1364,2.793665,11839,2078,2435,2247,2794,2285,317.82
533,166.9504,1.847889,5409,889,1118,1120,1215,1067,373.95
534,145.9987,1.895687,2831,528,627,490,747,439,265.42
535,1988.4496,2.258241,18744,3503,3835,4019,4063,3324,274.17
536,621.9544,2.985643,5636,1035,1155,1201,1097,1148,337.14
537,695.3247,7.570033,3681,753,625,777,704,822,267.07
538,1049.6836,3.568711,8151,1308,1457,1869,1578,1939,297.94
539,389.4409,4.335462,3849,747,751,948,627,776,400.7
540,10.5581,6.66042,2618,433,495,755,380,555,416.72
541,186.5793,2.594153,2124,435,365,592,327,405,374.34
542,10.1671,4.599938,2879,716,523,692,485,463,380.1
543,-32.2937,7.246553,4131,795,904,843,682,907,433.0
544,27.9702,18.025425,2924,707,464,704,450,599,235.77
545,624.2136,7.453625,6083,1340,1126,1319,1043,1255,330.11
546,233.5779,4.081361,5468,1329,955,1236,921,1027,277.25
547,315.6336,10.261402,1785,397,390,385,238,375,258.01
548,247.5552,3.031491,3389,686,517,917,579,690,357.93
549,930.009,5.976376,5570,1464,918,1260,854,1074,479.32
550,133.5057,2.16212,2155,435,407,748,309,256,312.16
551,148.519,1.706563,1642,341,278,430,246,347,199.08
552,433.0626,4.506767,4487,1066,752,1200,742,727,306.82
553,-98.1448,2.138347,3366,565,588,901,616,696,258.67
554,274.3484,5.071645,3804,888,711,643,822,740,217.45
555,623.1,17.167167,4698,1047,831,1007,976,837,247.92
556,505.4446,7.540698,3928,880,613,994,674,767,255.29
557,-485.2412,19.871043,964,143,218,314,181,108,533.43
558,1427.8868,16.966554,8843,1960,1683,2061,1541,1598,291.43
559,320.3602,21.252756,3655,775,686,897,615,682,368.34
560,188.2426,30.398518,2262,454,465,501,306,536,388.7
561,605.3871,15.275586,8072,1892,1733,1749,1453,1245,248.7
562,417.8228,18.594516,4169,939,831,869,857,673,473.31
563,627.485,10.276098,3011,723,493,699,453,643,338.8
564,99.0331,7.495332,1761,383,358,446,324,250,288.09
565,1205.148,14.061021,9153,1978,1918,2014,1639,1604,301.07
566,341.3212,30.013123,5417,1164,1290,1098,987,878,301.42
567,339.8047,18.132022,2449,605,524,540,393,387,282.44
568,377.5897,29.611777,2612,479,466,609,400,658,270.01
569,478.2833,46.158727,3168,642,691,669,529,637,388.59
570,335.0567,28.245062,3842,799,795,1065,579,604,258.12
571,413.7094,58.171291,7372,1630,1702,1685,1351,1004,390.62
572,173.6905,84.032458,4881,926,1126,1210,762,857,459.15
573,-56.2926,115.802788,6708,1537,1571,1294,1304,1002,369.02
574,163.0335,95.238867,6259,1287,1303,1413,1154,1102,235.5
575,722.9261,88.522576,4025,783,902,864,632,844,327.99
576,761.6203,51.712514,6553,1524,1300,1395,1192,1142,354.0
577,518.3585,17.646964,4767,834,1027,1132,883,891,310.76
578,341.869,8.087067,2295,414,454,645,323,459,379.89
579,1024.7252,9.239534,6371,1399,1231,1306,1128,1307,270.54
580,251.4451,6.519197,5354,1200,1164,1118,825,1047,377.24
581,201.4753,4.089873,5651,1430,1065,1212,928,1016,330.7
582,658.3166,7.500988,3154,602,613,837,446,656,393.16
583,79.6734,2.900995,759,98,150,220,93,198,184.95
584,20.3165,8.535406,1076,218,216,245,195,202,418.32
585,137.6254,7.602607,3217,621,557,842,457,740,299.34
586,29.1069,3.601285,1637,346,333,369,276,313,444.06
587,96.3138,4.174641,1838,413,287,405,288,445,256.47
588,507.7136,3.851736,8580,2235,1736,1661,1419,1529,359.9
589,646.205,3.130823,3711,835,585,993,598,700,210.92
590,587.1265,2.840051,5067,1187,993,1147,807,933,305.12
591,398.1542,3.480546,6078,1320,1247,1300,1108,1103,272.07
592,21.743,2.535137,1376,336,227,299,203,311,238.61
593,834.9458,3.225217,6664,1534,1053,1658,982,1437,310.64
594,259.77,2.888096,2798,601,536,687,487,487,269.14
595,519.7499,4.435932,3834,811,642,1067,606,708,364.17
596,332.8482,3.200846,3201,493,522,1022,448,716,442.07
597,320.5092,2.576034,2192,379,401,665,308,439,386.01
598,470.1606,4.856512,3121,551,555,1065,435,515,286.54
599,454.8623,7.438793,2138,515,322,626,289,386,388.02
600,268.6003,5.606568,2635,675,505,718,387,350,290.68
601,168.9999,4.810309,3122,527,683,998,464,450,285.18
602,491.1118,3.951159,1942,358,263,780,229,312,281.19
603,273.5127,4.135605,1488,219,210,623,193,243,325.39
604,269.8266,3.672521,2237,554,429,549,348,357,270.63
605,805.8894,4.846498,5357,1039,950,1700,717,951,262.06
606,-13.1706,4.026764,788,98,174,281,133,102,229.28
607,114.4253,4.309355,2618,552,459,888,348,371,304.44
608,408.7769,3.963451,2983,674,487,957,422,443,258.36
609,23.365,3.353912,1515,219,313,446,348,189,331.16
610,422.1105,3.856018,2055,331,367,799,232,326,492.95
611,-462.3418,4.534728,1595,188,599,345,290,173,280.47
612,172.8076,5.617826,1373,279,288,436,200,170,406.43
613,286.0445,3.889398,3161,467,599,1277,402,416,340.52
614,589.6437,4.69522,2634,480,534,865,321,434,481.5
615,86.2102,5.0326,1536,314,315,484,188,235,262.43
616,481.9261,4.702715,3481,731,548,1049,555,598,355.51
617,339.1506,4.602479,2069,305,394,752,267,351,217.82
618,28.2722,5.270543,308,53,50,146,29,30,661.94
619,446.6501,4.883491,3485,689,622,1066,504,604,273.83
620,78.3972,6.581176,1168,190,263,434,128,153,425.66
621,124.5841,4.653728,1490,177,331,536,215,231,301.07
622,585.7566,6.17503,4022,647,805,1334,609,627,466.58
623,408.1661,5.548249,1854,362,284,658,282,268,278.39
624,39.9399,3.095915,722,114,95,294,96,123,258.25
625,187.4025,5.703727,2173,447,398,655,303,370,335.87
626,-320.1763,4.352841,878,97,305,270,109,97,277.08
627,170.6206,4.220744,1559,232,211,668,211,237,342.82
628,-26.5785,4.823377,970,161,149,412,110,138,456.45
629,404.3447,5.134455,2920,559,490,806,518,547,335.99
630,516.9021,4.391727,2752,599,428,827,423,475,339.54
631,326.4125,4.592813,4176,839,719,1233,717,668,378.83
632,-196.6105,5.113586,668,74,162,267,69,96,606.16
633,417.1277,4.257395,1785,274,360,638,217,296,274.83
634,-429.0395,4.346331,3045,524,569,909,613,430,235.38
635,100.587,6.047717,1388,202,276,476,221,213,349.17
636,315.3563,5.262074,1868,323,383,547,231,384,223.89
637,-352.1596,4.585059,6408,938,1372,1623,1551,924,251.42
638,-382.1971,7.822379,1419,177,297,423,347,175,345.94
639,-499.0216,5.702562,2264,306,606,667,366,319,311.8
640,390.7615,5.91333,3763,649,1000,855,696,563,342.07
641,202.9781,4.412472,3931,526,935,1000,835,635,452.32
642,505.7118,4.286247,2362,380,513,602,432,435,332.17
643,497.6352,5.129331,4405,612,1005,1204,769,815,311.94
644,703.5824,4.916627,4298,670,988,894,974,772,257.81
645,-102.323,5.103043,1494,241,324,364,321,244,266.4
646,-236.0914,5.259572,3331,467,935,546,853,530,205.93
647,774.8953,4.391057,4895,654,1183,1192,971,895,242.96
648,320.5201,3.920007,2516,501,595,358,495,567,281.11
649,-506.2655,4.55689,1555,206,435,353,307,254,399.91
650,16.3015,4.62116,2528,470,607,470,493,488,251.75
