episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
475,0.7582,117.711369,275,73,36,39,78,49,551.76
476,140.0945,286.215327,519,87,116,51,155,110,356.56
477,38.7363,141.845515,1132,210,220,143,395,164,551.77
478,-190.1208,163.786471,2971,720,490,429,739,593,227.41
479,267.1049,179.927903,1417,298,216,263,349,291,420.08
480,335.7868,127.294331,1815,373,282,361,499,300,267.8
481,320.3065,139.015501,3589,744,798,606,881,560,292.22
482,73.5765,153.654504,842,149,167,201,206,119,513.15
483,-57.6823,185.460257,437,71,89,41,134,102,603.54
484,250.6507,158.227003,1222,224,227,199,312,260,401.85
485,205.4682,175.281637,2316,470,438,359,604,445,387.46
486,26.9946,192.026555,547,88,113,104,179,63,366.82
487,142.8224,219.363817,586,98,94,56,195,143,346.33
488,53.7871,71.155412,372,79,58,40,132,63,582.06
489,37.5173,200.775122,723,197,88,93,234,111,439.59
490,29.1086,249.495175,180,33,20,22,79,26,433.14
491,335.2417,199.720822,1532,221,281,197,569,264,357.97
492,352.1065,163.163432,2332,429,390,404,496,613,196.82
493,68.0051,172.687173,2965,573,544,587,762,499,383.09
494,69.1625,83.673698,968,354,134,166,160,154,465.91
495,-84.4541,63.55269,254,45,42,43,89,35,501.76
496,-117.4914,199.964851,736,133,181,106,171,145,559.0
497,260.2656,177.095063,951,188,189,102,334,138,323.11
498,140.0781,167.299974,692,169,110,77,214,122,184.07
499,-24.4858,76.806562,109,15,18,23,44,9,189.96
500,100.0787,66.918149,548,137,67,71,214,59,324.91
501,101.2529,135.460319,1051,180,224,146,298,203,302.22
502,-53.4466,71.221977,541,113,89,61,205,73,311.41
503,33.5473,75.509212,289,78,43,37,99,32,507.92
504,364.368,180.87233,2583,511,419,544,586,523,386.91
505,-27.0745,166.398485,876,160,155,147,275,139,385.67
506,-143.3791,243.496848,583,110,145,113,133,82,416.17
507,174.3693,155.610832,2052,376,299,486,491,400,320.09
508,-32.4864,201.809538,242,30,28,35,123,26,293.3
509,80.8383,55.319354,255,38,25,40,115,37,475.04
510,81.8288,164.827399,351,84,41,37,109,80,604.06
511,-7.0106,307.065583,1223,228,199,220,379,197,385.54
512,48.1733,129.867728,360,43,46,43,187,41,489.78
513,331.4483,164.479593,1198,166,178,152,519,183,363.82
514,-1.8676,96.595099,177,22,34,19,83,19,286.07
515,-9.8101,87.248075,491,99,83,117,123,69,455.22
516,-17.0712,190.767758,896,165,179,128,259,165,342.71
517,440.0232,175.898072,2179,354,372,326,692,435,320.3
518,-388.261,123.121763,713,126,193,105,222,67,573.05
519,-14.1294,56.40347,197,27,27,22,90,31,294.36
520,149.6319,179.704235,1516,243,250,376,414,233,332.85
521,97.4981,270.8902,1625,280,351,354,389,251,467.1
522,49.0916,184.77971,398,54,43,57,186,58,533.13
523,258.1323,157.003637,967,187,155,144,327,154,360.23
524,-12.3025,279.589261,167,43,21,19,54,30,214.15
525,-34.6752,190.375285,455,81,76,56,187,55,361.95
526,341.9811,165.760038,1566,270,354,242,398,302,301.23
527,28.6289,94.631508,344,48,52,40,167,37,483.44
528,314.7472,297.293392,1144,156,207,210,391,180,299.16
529,375.4767,182.059161,1733,326,291,261,552,303,251.68
530,-33.889,281.604426,639,112,96,76,219,136,435.81
531,246.6132,188.804584,786,140,107,96,303,140,276.03
532,21.5661,93.019808,300,27,55,33,139,46,157.99
533,-25.5967,122.412138,332,49,58,48,133,44,532.11
534,227.9319,107.766148,771,129,154,93,307,88,524.31
535,64.4757,71.837852,427,75,53,52,181,66,417.93
536,-23.8253,96.844468,74,27,6,10,20,11,399.71
537,181.5355,330.680028,670,112,88,95,282,93,353.8
538,113.9465,132.639545,529,84,71,64,220,90,240.13
539,117.9738,222.606521,566,101,83,55,250,77,214.83
540,-5.8685,274.751211,898,128,141,137,379,113,440.83
541,243.0088,110.620902,1991,410,336,293,642,310,372.92
542,175.1886,169.217264,444,57,48,56,209,74,456.36
543,199.9343,231.289556,903,180,148,137,330,108,295.52
544,256.2171,296.065704,1025,203,149,124,379,170,322.45
545,-29.1991,354.953025,789,159,138,123,233,136,488.19
546,199.4035,139.51399,766,146,124,96,273,127,589.48
547,69.934,54.702301,379,55,81,43,136,64,499.97
548,71.2639,329.22634,672,98,120,63,279,112,537.39
549,-109.5124,151.291004,875,127,182,97,353,116,596.05
550,-94.6883,612.921126,450,53,47,50,226,74,303.42
551,-80.0771,57.169668,71,12,11,10,29,9,382.13
552,-130.0659,309.675042,413,77,118,70,95,53,107.17
553,-0.0132,109.69614,844,122,111,105,375,131,434.36
554,253.7838,310.47969,2469,473,406,414,797,379,383.16
555,520.2077,137.251494,1726,314,296,204,664,248,244.51
556,70.8857,209.094139,386,63,68,41,123,91,362.47
557,167.5439,224.55284,1686,270,301,274,542,299,246.68
558,-103.742,350.914438,795,117,171,123,285,99,293.45
559,83.2578,245.337939,748,117,120,82,349,80,617.03
560,184.3706,283.885456,585,107,65,71,279,63,343.52
561,312.781,220.563854,1001,170,206,104,395,126,372.93
562,-157.7466,534.665141,318,40,33,37,177,31,292.64
563,132.9035,245.780001,647,138,106,65,223,115,383.92
564,55.6495,210.997657,513,84,70,88,170,101,314.12
565,123.7494,165.210626,462,72,55,45,207,83,293.2
566,-67.4618,267.383518,329,81,45,36,128,39,583.79
567,149.0137,263.903811,515,103,59,60,237,56,342.6
568,95.8907,70.009026,464,97,73,47,190,57,742.32
569,231.9339,184.813735,1143,227,196,180,327,213,232.55
570,-29.5858,462.779443,12,3,0,3,4,2,547.42
571,-35.9038,229.138766,393,57,37,45,213,41,199.52
572,-159.8006,229.320796,559,85,91,93,203,87,610.2
573,220.0486,212.904005,3033,523,870,607,590,443,493.48
574,322.1686,174.799966,2290,476,416,485,595,318,252.21
575,45.2464,775.926857,331,69,65,35,95,67,387.79
576,-48.5939,345.425787,45,11,4,4,22,4,333.79
577,135.4752,47.800178,464,67,62,44,249,42,475.25
578,67.9718,283.24007,297,62,23,32,130,50,389.5
579,157.1532,359.076116,981,222,122,189,281,167,170.69
580,208.891,51.282191,887,119,135,108,398,127,410.05
581,211.9608,92.052564,541,82,61,71,260,67,398.41
582,86.5143,317.444051,887,106,148,100,377,156,535.14
583,243.8595,259.525172,922,167,120,112,387,136,412.35
584,332.4774,174.561073,1850,299,287,335,652,277,289.17
585,285.5458,398.170547,2099,289,413,388,671,338,234.3
586,-34.927,212.927758,445,115,71,49,140,70,307.7
587,89.6805,59.368804,551,53,69,88,269,72,589.6
588,-28.8893,240.312707,138,24,23,11,58,22,405.04
589,-2.7289,297.993512,475,59,123,39,204,50,145.23
590,224.1035,250.00342,1755,340,290,317,493,315,471.5
591,95.0745,391.355087,2207,372,595,306,648,286,461.91
592,39.9118,221.912492,206,35,27,24,100,20,289.26
593,487.4826,373.285025,1505,254,278,199,451,323,434.39
594,208.0632,144.346061,2017,265,358,321,647,426,341.85
595,476.9544,386.26362,1886,311,286,368,549,372,302.93
596,71.3576,166.841387,534,80,83,52,221,98,435.37
597,42.4509,254.782266,377,53,48,48,162,66,489.23
598,213.3861,372.41296,2181,356,436,489,569,331,378.45
599,120.156,278.954972,306,55,43,18,157,33,329.69
600,-75.2951,288.951087,371,42,76,32,168,53,155.99
601,28.3154,374.545519,1002,193,133,119,357,200,209.06
602,658.4974,145.182954,2227,356,387,340,689,455,306.76
603,-11.953,131.086106,569,129,102,157,108,73,471.21
604,101.4384,154.341831,427,66,82,48,185,46,404.0
605,137.498,94.99591,1091,160,167,153,355,256,292.48
606,261.9387,134.551031,704,114,97,86,311,96,422.95
607,-75.7845,54.711565,650,84,110,72,254,130,259.68
608,-31.4222,440.567794,365,83,45,33,164,40,441.68
609,56.5179,725.308413,701,87,114,76,296,128,386.8
610,-47.7888,224.229399,974,196,136,165,198,279,308.63
611,44.5437,457.528502,302,35,45,72,118,32,375.36
612,5.8687,334.46555,496,66,64,46,190,130,328.33
613,190.4251,407.629214,557,85,72,80,196,124,349.14
614,66.095,457.7172,1195,225,159,147,369,295,204.0
615,129.7834,506.977289,468,55,59,60,242,52,401.83
616,-138.0069,414.384369,542,95,91,62,225,69,559.03
617,44.7014,405.087527,444,61,68,56,172,87,388.56
618,121.3314,283.028471,1382,257,148,204,584,189,407.15
619,44.7773,555.930637,577,161,74,118,142,82,465.55
620,228.9795,288.908329,932,175,164,103,410,80,549.84
621,67.1903,468.512056,393,63,73,40,187,30,621.35
622,110.7992,51.678891,1195,191,200,134,507,163,256.67
623,28.2124,360.83405,217,49,26,55,41,46,358.09
624,65.4295,516.353206,468,97,52,52,219,48,751.26
625,47.0987,381.183993,465,84,58,42,227,54,222.46
626,139.493,218.632576,577,91,97,60,274,55,565.14
627,89.4452,682.782351,657,69,140,80,282,86,342.28
628,0.1963,298.490772,744,96,135,68,243,202,436.11
629,30.5462,586.922037,1279,259,223,252,328,217,621.59
630,-114.1013,666.564276,1098,234,172,111,431,150,260.54
631,-21.8789,460.144587,330,61,54,26,146,43,227.65
632,40.332,45.358434,336,56,71,39,125,45,701.84
633,-0.8359,268.326225,127,15,18,12,23,59,628.07
634,111.4483,599.937904,863,183,135,203,181,161,530.17
635,129.9766,509.646416,419,52,61,47,212,47,364.88
636,353.1209,302.473658,1137,177,163,115,453,229,408.52
637,-149.5972,295.448319,711,141,148,105,213,104,561.19
638,86.4984,481.050577,417,49,84,47,170,67,392.4
639,237.8927,606.602238,960,133,155,88,461,123,500.5
640,44.2144,554.14285,421,91,77,146,62,45,463.53
641,24.0952,268.925107,281,47,40,29,138,27,486.41
642,344.1198,1599.071016,1106,147,182,121,447,209,458.16
643,-112.7865,144.983834,332,33,93,83,88,35,590.37
644,187.797,189.867205,454,61,57,48,202,86,358.49
645,258.3058,527.85079,991,162,154,143,380,152,382.6
646,-0.1273,498.896065,1386,300,271,212,382,221,488.68
647,-30.166,39.74712,160,12,21,29,75,23,287.74
648,-69.1201,413.098011,303,35,36,33,158,41,180.89
649,-293.6638,541.539158,2128,491,422,252,563,400,426.79
650,224.0668,,1932,506,258,341,475,352,492.86
