episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
483,75.8624,1.493566,2957,572,581,482,754,568,303.71
484,488.3354,0.716481,4306,855,844,894,932,781,329.93
485,125.5885,1.148691,5159,893,1121,911,1326,908,227.98
486,-149.4303,1.202605,254,32,28,33,118,43,247.69
487,-36.0439,1.271765,101,25,34,19,11,12,74.17
488,-180.629,1.012427,1380,251,351,244,318,216,169.21
489,749.2457,0.715193,10404,1880,2091,2137,2134,2162,311.75
490,423.6847,1.090027,3754,819,705,655,967,608,288.65
491,383.0298,1.194006,3874,871,921,631,944,507,469.81
492,-444.6347,1.089277,2272,443,498,356,648,327,243.3
493,927.4192,1.094137,7827,1529,1500,1554,1747,1497,356.42
494,-157.1037,1.23919,3237,644,636,661,730,566,303.06
495,253.9244,1.009143,2228,394,468,384,617,365,366.24
496,-31.198,1.457643,325,56,49,58,109,53,439.4
497,156.6995,0.996348,2543,504,479,474,684,402,325.09
498,194.5469,1.002238,1133,240,210,192,196,295,405.13
499,19.651,0.915416,82,12,9,28,7,26,748.84
500,-47.8712,0.822675,4810,953,834,1203,941,879,255.07
501,802.4853,1.079659,5689,1161,1090,1130,1284,1024,326.01
502,68.8587,1.124232,4407,984,817,1040,726,840,342.13
503,192.6494,1.05531,1292,305,202,263,282,240,135.88
504,-15.5011,0.827441,417,104,74,105,64,70,179.01
505,932.8283,1.028364,8896,1808,1578,1630,1942,1938,312.27
506,195.7983,0.942511,2024,544,405,296,468,311,246.8
507,1177.1114,0.952674,8068,1618,1396,1430,1886,1738,317.72
508,482.1688,0.660613,7862,1745,1317,1314,1768,1718,327.51
509,-134.1392,0.937874,1436,313,363,296,248,216,178.4
510,70.5208,1.036641,4151,1305,713,705,851,577,401.28
511,-65.4064,0.935053,254,110,34,37,43,30,359.34
512,919.0699,0.966933,10218,2172,1897,1991,2113,2045,345.51
513,88.2407,1.140423,3905,835,824,842,741,663,406.34
514,8.9128,1.285283,721,120,105,148,176,172,224.79
515,335.1422,0.867284,1964,287,322,486,341,528,301.14
516,320.286,0.884416,2716,576,486,481,738,435,375.53
517,387.4489,1.240776,4104,816,708,837,871,872,287.09
518,-27.9134,0.978083,2605,605,537,436,554,473,221.17
519,238.7976,1.26211,2726,580,535,471,671,469,368.38
520,348.6068,0.977033,2932,513,471,760,481,707,306.96
521,-23.0209,1.130941,519,118,100,75,127,99,116.59
522,564.6288,0.977307,3943,672,654,1038,577,1002,317.55
523,278.2225,0.602449,2297,446,381,537,323,610,217.71
524,611.5326,1.163617,4833,823,1108,861,1168,873,304.66
525,123.5644,1.712934,2910,549,640,675,602,444,369.3
526,362.3566,1.062422,8436,1564,1816,1814,1654,1588,263.33
527,479.8152,0.935345,3901,800,792,835,730,744,377.3
528,-20.7147,1.809446,1704,334,404,324,382,260,221.04
529,134.914,1.364764,501,94,81,71,66,189,637.31
530,623.5227,1.189541,3647,647,676,1026,569,729,274.14
531,-39.794,0.605446,1653,405,317,363,316,252,206.26
532,34.1173,0.53681,1257,255,290,215,307,190,290.05
533,173.9422,1.20776,3673,722,880,694,804,573,420.15
534,96.9849,0.949597,527,81,54,99,141,152,533.94
535,172.5755,0.866316,3476,667,757,789,638,625,368.33
536,227.3801,1.063639,2654,392,749,542,543,428,311.05
537,579.1992,1.160196,3888,778,742,817,685,866,359.44
538,-4.0283,1.278701,235,49,32,33,80,41,585.82
539,478.8839,1.291143,5988,1216,1285,1294,1128,1065,317.74
540,-10.0,1.196643,1,1,0,0,0,0,40.85
541,80.6773,1.363339,627,122,131,198,78,98,213.2
542,484.4721,1.389865,3693,764,791,830,662,646,260.62
543,168.0704,1.633035,2039,354,412,491,381,401,353.7
544,-66.7102,1.195708,153,22,22,66,15,28,183.74
545,-48.4584,1.06028,242,34,56,64,27,61,302.2
546,394.8804,1.362631,3325,563,741,752,559,710,366.42
547,-21.0464,1.131682,141,25,17,44,15,40,568.72
548,-14.8759,1.485523,52,7,33,5,2,5,57.79
549,47.0528,1.243502,1073,247,228,243,186,169,299.18
550,76.4472,0.962814,497,89,73,160,58,117,431.71
551,173.1594,1.220408,1312,215,282,386,206,223,341.15
552,-91.9726,1.237182,425,39,107,139,91,49,118.85
553,340.0521,1.167377,3779,782,702,874,654,767,332.57
554,-10.4481,1.046301,10,7,0,1,0,2,53.67
555,-37.971,1.636482,2859,530,541,880,450,458,360.34
556,426.1978,1.250454,5698,940,1350,1244,1012,1152,321.61
557,161.256,1.722108,3025,577,527,594,748,579,334.57
558,321.5586,1.277254,4931,1123,1107,1057,978,666,248.62
559,-27.7867,1.244848,2870,665,532,547,604,522,370.57
560,-402.7731,0.871686,1393,343,345,212,245,248,232.08
561,300.8656,1.17587,1603,363,283,269,301,387,534.05
562,-126.3522,1.051786,684,114,142,154,162,112,170.99
563,29.1628,1.238339,1922,399,392,617,249,265,203.68
564,475.0083,1.201308,3693,682,785,1024,574,628,280.38
565,123.9274,1.155044,1794,387,398,438,335,236,305.71
566,38.6712,1.12889,3154,646,671,480,864,493,406.53
567,-384.4413,0.704237,999,128,179,296,261,135,127.2
568,382.3342,1.015843,3522,725,701,681,808,607,356.82
569,-175.3857,1.203593,2305,525,450,500,444,386,201.61
570,208.9941,1.105587,3744,744,695,918,667,720,322.41
571,-157.461,0.983691,3548,716,726,836,663,607,213.36
572,26.7024,1.10021,739,128,141,201,169,100,181.99
573,424.407,1.052708,6265,1199,1290,1326,1272,1178,336.77
574,-11.6075,1.004777,46,9,11,6,18,2,390.42
575,239.8507,1.142627,2803,495,543,812,485,468,195.91
576,1168.3757,0.815592,8374,1589,1583,1635,1822,1745,276.62
577,85.8685,0.894247,571,91,74,91,199,116,195.49
578,-243.2291,0.745678,1356,291,314,279,275,197,138.38
579,444.11,0.871813,2636,486,435,372,795,548,298.65
580,219.8099,0.818072,3507,575,713,742,829,648,222.81
581,74.273,0.762254,2314,419,391,528,547,429,388.04
582,80.4003,0.768256,608,143,132,85,157,91,186.34
583,297.3651,0.889554,2991,558,631,823,500,479,350.31
584,9.2449,0.90819,256,56,29,52,87,32,233.53
585,-206.3796,0.726296,1673,352,378,236,412,295,113.49
586,443.7349,0.930407,3579,721,738,678,661,781,310.25
587,587.5031,0.878405,4342,828,853,736,1166,759,260.03
588,399.1682,0.944608,4184,858,927,937,721,741,312.94
589,131.1675,0.909264,2714,809,428,446,610,421,313.28
590,492.5887,0.739313,4061,780,770,698,1150,663,250.75
591,888.0678,0.738594,5423,1006,1014,1111,1204,1088,285.98
592,-109.8661,0.716689,367,76,58,130,45,58,168.63
593,236.5516,0.774827,1647,282,338,314,418,295,484.15
594,666.9486,0.701082,4421,859,840,1120,755,847,293.13
595,-22.809,0.838391,495,87,89,146,81,92,93.25
596,824.3934,0.700655,5251,1000,975,1007,1148,1121,343.12
597,330.9247,0.851756,2521,541,508,411,625,436,341.9
598,586.8302,0.899557,3927,827,721,622,968,789,363.05
599,132.3884,0.924554,978,206,194,139,272,167,279.02
600,1477.8969,1.210492,12257,2605,2110,2694,1973,2875,288.96
601,920.8788,1.054832,6027,1263,1164,1119,1379,1102,235.45
602,-0.7129,0.854031,451,64,59,109,96,123,213.13
603,567.2374,0.687251,10299,2286,1975,2237,1894,1907,319.43
604,1396.4203,0.842316,11572,2219,2238,2529,2364,2222,346.04
605,455.1094,0.817248,2978,526,527,664,547,714,254.32
606,239.5795,0.974826,4691,927,903,838,1170,853,298.37
607,713.8889,0.735517,5256,1009,1038,1034,1278,897,317.46
608,-10.0,1.069525,1,0,1,0,0,0,40.5
609,1215.55,0.893829,10239,1969,2079,1884,2413,1894,288.67
610,709.5972,1.03015,4965,940,994,850,1246,935,344.14
611,52.3335,0.849693,2635,568,562,541,399,565,212.24
612,-199.2176,0.729997,936,262,149,122,248,155,136.8
613,142.0474,0.82149,1855,362,393,410,296,394,328.21
614,107.2872,0.736334,870,220,151,125,159,215,239.26
615,286.9889,0.796467,2835,877,388,434,562,574,506.52
616,-250.8444,0.62339,946,225,183,223,223,92,106.5
617,142.0202,0.783936,2069,365,363,613,358,370,402.66
618,123.6587,0.837043,518,93,67,65,126,167,367.74
619,378.9178,0.816101,2092,362,380,382,421,547,390.18
620,462.8698,0.928573,2371,363,410,624,409,565,395.57
621,25.4771,0.666458,383,88,92,74,76,53,391.69
622,-28.4669,0.832004,817,183,126,200,198,110,112.69
623,925.8139,0.833457,5641,1162,1028,1008,1282,1161,326.0
624,356.7392,0.78175,2300,443,467,435,477,478,283.3
625,10.3864,0.764973,584,134,147,126,98,79,111.53
626,-4.1774,0.632565,2081,373,420,379,497,412,368.15
627,-118.1077,0.800799,3388,748,677,664,740,559,278.86
628,371.8274,0.923058,3442,656,613,802,670,701,369.84
629,512.8331,0.945366,7280,1283,1598,1597,1490,1312,353.15
630,-27.4978,0.906011,204,35,44,29,75,21,596.2
631,241.9354,0.970114,3272,591,578,610,779,714,334.05
632,-228.4236,,2760,635,522,557,537,509,310.2
633,60.7612,,642,125,116,184,139,78,401.58
634,-42.63,,218,55,16,39,78,30,737.63
635,2079.8409,,12222,2118,2209,2509,2681,2705,348.43
636,-98.4767,,2987,776,487,630,579,515,374.54
637,319.9644,,2761,525,528,477,771,460,331.11
638,13.0359,,381,40,71,107,109,54,266.52
639,139.3738,,1250,273,290,334,185,168,188.37
640,20.6894,,1230,230,295,293,205,207,140.07
641,-10.0,,1,0,0,0,1,0,37.22
642,226.8223,,2259,495,452,414,569,329,323.25
643,1068.1387,,5533,974,1138,1095,1144,1182,308.86
644,167.4534,,3548,752,686,798,663,649,379.85
645,-83.9547,,677,135,113,168,136,125,258.15
646,730.4779,,4636,801,808,886,1035,1106,378.57
647,-26.0771,,1127,255,223,261,199,189,256.69
648,166.3024,,2818,538,481,662,611,526,280.99
649,156.383,,3990,776,732,889,822,771,177.78
650,-81.0872,,2517,434,541,540,597,405,168.92
