episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
481,-10.0,0.818604,1,0,1,0,0,0,28.64
482,166.0671,0.828106,2391,545,450,478,563,355,304.63
483,87.6965,0.769583,948,161,155,260,163,209,308.02
484,765.1731,0.741966,4750,909,832,1018,1002,989,321.01
485,209.8312,0.69045,1953,400,367,454,355,377,314.16
486,248.3522,0.714674,1993,386,315,535,402,355,297.72
487,358.6904,0.739766,2407,401,511,367,571,557,340.34
488,232.1261,0.710524,1574,306,385,319,275,289,274.19
489,1445.3794,0.662245,9272,1603,1691,2048,1652,2278,319.3
490,1590.0213,0.694914,10835,2054,2151,2096,2161,2373,313.09
491,-54.8742,0.629057,688,149,162,107,160,110,438.4
492,-30.526,0.684066,42,6,7,12,6,11,70.64
493,2.3206,1.014606,2574,542,483,561,572,416,259.17
494,909.6369,0.806876,7964,1601,1686,1531,1573,1573,361.83
495,126.2444,0.588183,2961,515,683,500,692,571,230.99
496,45.0576,0.728634,2923,677,583,539,646,478,308.03
497,1213.8457,0.737866,9689,1976,1897,2016,1840,1960,337.44
498,-128.9292,0.751398,1206,267,205,241,268,225,489.16
499,-47.9828,0.72608,8048,1631,1657,1808,1515,1437,386.58
500,-91.7482,0.809203,3093,762,628,706,547,450,396.1
501,1131.6759,0.836104,7699,1565,1384,1667,1375,1708,374.65
502,291.0952,0.690244,2594,483,577,475,452,607,289.72
503,30.4452,0.744076,7511,1564,1393,1738,1330,1486,280.69
504,2105.9016,0.710873,13535,2588,2603,3092,2200,3052,353.0
505,246.814,0.668109,1934,304,446,425,299,460,237.72
506,73.3767,0.683038,472,107,78,94,71,122,315.39
507,435.1887,0.739203,4126,770,851,793,862,850,360.17
508,193.0773,0.853725,1819,339,331,414,300,435,253.34
509,-275.4753,0.793414,1801,346,425,477,294,259,195.19
510,202.2015,0.73393,5466,1157,1149,1070,969,1121,381.86
511,308.3885,0.786152,3980,737,818,1091,655,679,247.52
512,1098.9268,0.796946,7838,1410,1352,1760,1229,2087,329.81
513,1132.9157,0.69565,7308,1238,1287,1696,1368,1719,307.87
514,222.863,0.805673,1491,238,297,400,228,328,354.43
515,4.8385,0.72894,2791,578,617,672,485,439,356.87
516,-85.6591,0.794628,890,143,131,215,213,188,227.92
517,104.2581,0.819235,3046,599,541,716,467,723,265.6
518,546.2142,0.800968,3266,587,704,756,461,758,316.54
519,-43.3973,1.052693,64,21,8,14,8,13,73.2
520,16.3697,0.817742,369,65,94,80,38,92,439.02
521,191.1958,0.854667,1674,267,307,386,331,383,356.61
522,201.8923,0.890226,1278,170,200,226,244,438,515.22
523,559.6938,0.888775,3599,717,606,892,618,766,292.95
524,30.6671,0.802594,1052,344,185,193,200,130,417.75
525,163.1016,1.080159,2323,441,383,541,337,621,335.42
526,30.3505,0.91256,368,68,67,108,38,87,191.0
527,673.6926,1.072433,5752,1094,1149,1400,874,1235,386.7
528,-5.1647,1.020568,1340,264,281,292,162,341,345.59
529,-15.6619,0.963557,4,1,1,0,1,1,491.37
530,-70.9848,1.066375,564,92,109,180,74,109,275.92
531,242.8022,1.000068,2766,631,458,629,382,666,309.02
532,524.6278,1.035822,2536,456,533,540,458,549,344.19
533,5.6421,1.394535,957,180,187,248,153,189,306.49
534,-182.0301,1.18015,3214,593,628,803,524,666,417.78
535,142.851,0.98028,2589,478,537,547,440,587,444.48
536,-153.0081,1.031295,3542,675,760,779,564,764,325.27
537,-212.1419,1.042885,1604,312,327,480,209,276,403.83
538,54.7847,1.010076,2571,546,444,606,484,491,282.06
539,81.7495,0.75702,1473,352,195,278,192,456,299.4
540,-10.3025,0.885833,2820,620,600,600,483,517,294.17
541,111.5974,0.950534,1838,415,315,391,286,431,386.13
542,297.5832,0.87427,4719,894,973,1013,795,1044,348.19
543,498.8639,0.983893,3385,680,671,666,534,834,303.8
544,105.6712,1.098716,954,168,152,171,198,265,517.3
545,-64.9874,1.128893,1351,198,201,275,333,344,493.21
546,151.6976,1.080058,5296,950,928,1206,902,1310,268.89
547,14.2085,0.989762,943,210,155,159,193,226,401.04
548,161.33,1.035353,2447,474,430,748,386,409,246.69
549,724.4836,0.990372,10374,2018,1992,2377,1836,2151,345.95
550,-119.0682,0.884282,2165,422,509,532,364,338,287.61
551,371.9691,0.928793,7130,1482,1434,1376,1254,1584,400.37
552,835.9318,0.906542,5719,1050,1022,1407,1031,1209,338.15
553,26.1414,0.87281,188,33,22,25,61,47,646.13
554,249.6926,0.851409,4294,868,801,1114,716,795,325.96
555,-263.4778,0.888732,1131,200,221,246,228,236,296.86
556,206.9467,0.727898,3089,585,689,702,481,632,274.46
557,170.5331,0.837439,3078,585,651,762,481,599,308.0
558,249.9287,0.844293,4360,850,924,935,760,891,226.06
559,-223.7288,0.921657,1606,305,325,324,325,327,182.8
560,919.4468,0.882836,8667,1807,1677,1905,1490,1788,325.93
561,236.9177,0.907186,3268,594,794,703,629,548,360.9
562,101.5932,0.839454,2970,911,525,630,449,455,348.68
563,-105.7921,0.768574,899,217,196,169,148,169,264.34
564,247.6039,0.824115,1926,451,379,487,369,240,267.69
565,741.5337,0.841285,5174,937,912,1080,1016,1229,328.36
566,836.7437,0.765139,4688,879,881,891,1022,1015,376.09
567,614.5624,0.76764,4923,965,934,990,1029,1005,279.58
568,813.5469,0.846619,5118,861,1028,1000,1044,1185,342.42
569,1212.1055,0.849419,10309,1848,1926,2447,1919,2169,318.16
570,-335.7105,0.855999,585,158,99,190,60,78,225.05
571,813.821,0.784467,7479,1525,1382,1590,1411,1571,361.53
572,144.0831,0.904414,4694,979,810,1216,828,861,278.97
573,1549.6198,0.85863,9378,1672,1728,1879,2136,1963,230.41
574,-178.0592,0.756605,856,230,172,145,184,125,121.51
575,1285.1588,0.872132,7867,1652,1236,1694,1487,1798,351.05
576,1644.3268,0.791343,8765,2026,1409,1866,1534,1930,322.57
577,33.1529,0.875959,1476,227,283,309,403,254,294.37
578,1482.8457,0.848997,10349,2002,1815,2061,2115,2356,332.48
579,416.6151,0.918405,6084,1312,1072,1277,1259,1164,278.61
580,265.0774,0.849225,3250,741,510,529,759,711,198.12
581,300.5802,1.098075,2819,700,507,543,494,575,291.85
582,995.4278,1.006117,4774,872,849,1089,983,981,323.58
583,1536.5062,1.034021,11473,2160,2081,2398,2414,2420,274.5
584,-100.5516,0.96701,92,33,29,12,7,11,681.03
585,309.4362,0.831187,2546,440,362,550,543,651,307.24
586,-25.4938,0.806748,1641,329,332,361,271,348,400.1
587,238.9918,0.771371,3248,741,603,674,518,712,289.85
588,106.2758,0.920795,1175,226,210,238,223,278,327.29
589,125.2215,0.872275,1193,182,215,200,242,354,375.34
590,436.1969,0.547421,4821,1043,825,1087,985,881,344.05
591,208.3351,1.032321,2137,463,353,349,424,548,336.6
592,421.4871,0.901099,3395,675,666,591,712,751,222.75
593,234.0168,0.907289,682,102,131,225,85,139,420.4
594,-235.1457,1.047127,1765,540,244,439,295,247,227.56
595,374.5188,0.971724,3404,597,730,815,640,622,136.49
596,-127.211,0.992466,1314,222,273,320,276,223,127.5
597,1692.5005,1.008272,12176,2247,2216,2481,2411,2821,275.68
598,-13.5565,1.048169,441,92,59,134,89,67,724.32
599,562.8788,1.079179,3776,672,721,872,666,845,397.31
600,90.9066,0.827787,2178,565,372,488,455,298,252.93
601,-117.6101,1.021463,2217,457,449,577,464,270,304.06
602,71.0194,1.05525,1671,246,465,290,414,256,561.54
603,734.1,1.217344,5326,1016,1107,916,1147,1140,198.32
604,-13.3753,1.028951,73,10,6,39,12,6,552.45
605,1116.9372,1.027397,6270,1109,1290,1311,1302,1258,254.71
606,408.8633,0.986885,3860,856,697,1008,530,769,209.59
607,-273.1747,1.018856,426,63,84,160,75,44,187.6
608,-125.2269,1.103592,1614,426,244,404,327,213,234.59
609,113.6615,0.996913,948,209,162,166,226,185,464.69
610,35.4131,0.88489,758,127,113,136,244,138,240.4
611,142.4415,1.057657,745,136,162,126,101,220,537.25
612,16.0585,1.095897,906,200,164,241,167,134,262.89
613,200.5035,1.009502,2011,396,474,363,393,385,426.77
614,-72.5669,0.897788,971,171,161,255,210,174,221.43
615,857.898,1.234106,8750,1847,1745,1893,1717,1548,321.93
616,-270.5444,1.079178,1511,274,339,316,322,260,147.29
617,256.6841,1.08966,2161,354,540,372,489,406,469.24
618,769.8417,1.060427,5492,1182,909,1260,1075,1066,294.56
619,210.3471,0.881711,1201,191,170,272,218,350,273.79
620,517.6536,0.878121,3238,629,578,816,646,569,283.71
621,1334.0292,0.983559,8240,1520,1624,1806,1737,1553,303.83
622,22.6263,0.845426,2719,695,583,433,625,383,268.07
623,395.3063,0.762448,4260,767,877,1074,879,663,313.97
624,-103.7287,0.726026,2023,380,379,587,311,366,263.99
625,142.1466,0.848945,2279,728,341,346,478,386,251.25
626,212.2732,0.785412,2280,382,374,588,439,497,266.88
627,233.7712,1.075378,2720,464,524,715,484,533,285.6
628,15.7639,0.986325,3554,564,590,1016,661,723,361.96
629,46.088,0.890105,1078,174,164,321,188,231,525.79
630,171.5719,0.884087,2049,431,376,439,535,268,249.65
631,271.8364,0.933569,2029,471,274,375,538,371,345.51
632,430.2321,0.666134,3591,732,643,1064,548,604,433.12
633,246.6919,0.840125,2905,529,497,890,486,503,346.97
634,393.4928,0.770372,3000,675,510,892,454,469,242.33
635,339.5107,0.62643,3454,730,764,639,727,594,258.03
636,-80.4112,0.718039,1196,342,175,229,232,218,217.44
637,45.4782,,2363,514,478,567,505,299,285.17
638,354.7973,,3138,669,662,833,547,427,405.39
639,268.2403,,1630,340,234,288,440,328,363.07
640,757.3634,,6871,1295,1448,1769,1227,1132,214.62
641,-135.999,,725,73,139,232,87,194,90.5
642,52.3648,,1656,299,393,366,335,263,126.82
643,221.8464,,2733,550,492,635,454,602,329.6
644,286.053,,2287,333,408,565,461,520,226.84
645,196.5204,,1833,378,364,527,314,250,287.55
646,-12.3474,,30,7,0,6,3,14,554.81
647,-28.4612,,488,69,73,187,76,83,143.83
648,311.3009,,1965,351,352,559,397,306,213.7
649,-107.0697,,309,80,66,42,80,41,611.95
650,-21.3813,,672,135,114,182,122,119,230.31
