episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
480,293.0982,0.565567,3508,665,801,786,705,551,446.68
481,-89.6726,0.484252,97,12,53,8,12,12,97.28
482,397.0699,0.544735,3356,566,774,903,522,591,439.32
483,455.9256,0.3531,3651,635,747,812,825,632,373.59
484,-0.9838,0.467239,1654,239,435,398,230,352,229.25
485,279.6334,0.439397,3631,704,693,1043,571,620,433.49
486,233.1025,0.417151,3740,665,816,871,683,705,417.13
487,130.6493,0.522156,4188,753,920,709,1016,790,364.95
488,-127.0817,0.391105,3993,666,896,919,839,673,401.05
489,465.38,1.24825,3748,736,783,853,653,723,412.77
490,314.0907,0.534543,4904,943,964,1009,1118,870,380.97
491,326.0018,0.431963,4720,971,969,1039,960,781,285.52
492,-5.8032,0.411482,42,7,6,11,2,16,207.66
493,-14.8933,0.53853,4,1,0,1,1,1,396.81
494,336.023,0.581235,3692,587,869,844,660,732,331.08
495,443.6031,0.510991,3838,658,710,797,872,801,345.33
496,-994.2328,0.349063,1264,248,239,196,358,223,421.99
497,310.5103,,4971,900,1095,1159,953,864,310.48
498,485.3554,,3754,641,828,832,777,676,394.8
499,479.8349,,5648,958,1164,1127,1219,1180,337.17
500,-69.2478,,41,1,6,8,22,4,754.79
