episode,score,loss,ep_length,action_0,action_1,action_2,action_3,action_4,shark_dist_avg
477,-26.6964,0.760529,365,67,55,70,96,77,186.4
478,-187.4169,0.639796,2877,756,401,631,593,496,307.23
479,276.2054,0.825754,3924,802,701,818,748,855,372.99
480,470.9291,0.778974,3900,828,850,994,662,566,388.63
481,586.6664,0.691359,6296,1299,1161,1413,1271,1152,265.05
482,634.4177,0.720043,3731,727,659,879,672,794,357.64
483,278.7857,0.86834,4291,875,933,1029,749,705,312.91
484,-139.7648,0.817661,160,22,47,30,47,14,90.51
485,2.7831,0.685356,2641,751,423,536,442,489,296.22
486,-11.5891,0.724844,2,0,1,0,1,0,644.0
487,148.8602,0.822902,5635,1067,1090,1105,1257,1116,312.29
488,1834.4723,,12682,2317,2180,2958,2430,2797,308.84
489,43.4525,,1402,214,239,281,333,335,406.91
490,888.965,,5832,1142,1052,1516,903,1219,296.91
491,-48.9312,,717,166,163,143,137,108,262.21
492,503.206,,2908,580,535,757,526,510,486.68
493,588.6074,,3770,773,715,1037,661,584,409.12
494,629.5548,,5540,1083,966,1186,905,1400,256.25
495,-55.4399,,193,27,34,67,29,36,166.38
496,985.3476,,5950,1132,1273,1392,1039,1114,315.62
497,657.3535,,3290,608,541,740,697,704,346.21
498,387.8555,,4194,735,854,1106,695,804,373.55
499,1967.992,,10682,1995,1863,2297,2003,2524,269.62
500,1556.8213,,8564,1767,1554,1811,1631,1801,352.83
